Reporting country,Reference period,Undertaking type,Value,Item name,Item code,"Number of submissions (per reporting country, reference date and undertaking type)",Date of extraction (yyyymmdd)
AUSTRIA,2016 Q4,Life undertakings,0.0,Non-life excluding health,R0290,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Health similar to non-life,R0300,6,20250930
AUSTRIA,2016 Q4,Life undertakings,2.195167,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Health similar to life,R0320,6,20250930
AUSTRIA,2016 Q4,Life undertakings,2.195167,Life excluding health and index-linked and unit-linked,R0330,6,20250930
AUSTRIA,2016 Q4,Life undertakings,89.884448,Life index-linked and unit-linked,R0340,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Deposits to cedants,R0350,6,20250930
AUSTRIA,2016 Q4,Life undertakings,15.677637,Insurance and intermediaries receivables,R0360,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.313371,Reinsurance receivables,R0370,6,20250930
AUSTRIA,2016 Q4,Life undertakings,14.813149,"Receivables (trade, not insurance)",R0380,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Own shares (held directly),R0390,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,6,20250930
AUSTRIA,2016 Q4,Life undertakings,50.330176,Cash and cash equivalents,R0410,6,20250930
AUSTRIA,2016 Q4,Life undertakings,60.5322,"Any other assets, not elsewhere shown",R0420,6,20250930
AUSTRIA,2016 Q4,Life undertakings,11070.97543,Total assets,R0500,6,20250930
AUSTRIA,2016 Q4,Life undertakings,,Liabilities,R0501,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions – non-life,R0510,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions – non-life (excluding health),R0520,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0530,6,20250930
AUSTRIA,2016 Q4,Life undertakings,,Best Estimate,R0540,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Risk margin,R0550,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions - health (similar to non-life),R0560,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0570,6,20250930
AUSTRIA,2016 Q4,Life undertakings,,Best Estimate,R0580,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Risk margin,R0590,6,20250930
AUSTRIA,2016 Q4,Life undertakings,6406.422193,Technical provisions - life (excluding index-linked and unit-linked),R0600,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions - health (similar to life),R0610,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0620,6,20250930
AUSTRIA,2016 Q4,Life undertakings,,Best Estimate,R0630,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Risk margin,R0640,6,20250930
AUSTRIA,2016 Q4,Life undertakings,6406.422193,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0660,6,20250930
AUSTRIA,2016 Q4,Life undertakings,6344.291215,Best Estimate,R0670,6,20250930
AUSTRIA,2016 Q4,Life undertakings,62.130978,Risk margin,R0680,6,20250930
AUSTRIA,2016 Q4,Life undertakings,3459.630518,Technical provisions – index-linked and unit-linked,R0690,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Technical provisions calculated as a whole,R0700,6,20250930
AUSTRIA,2016 Q4,Life undertakings,3435.092394,Best Estimate,R0710,6,20250930
AUSTRIA,2016 Q4,Life undertakings,24.538123,Risk margin,R0720,6,20250930
AUSTRIA,2016 Q4,Life undertakings,,Other technical provisions,R0730,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Contingent liabilities,R0740,6,20250930
AUSTRIA,2016 Q4,Life undertakings,28.120403,Provisions other than technical provisions,R0750,6,20250930
AUSTRIA,2016 Q4,Life undertakings,9.508564,Pension benefit obligations,R0760,6,20250930
AUSTRIA,2016 Q4,Life undertakings,105.337787,Deposits from reinsurers,R0770,6,20250930
AUSTRIA,2016 Q4,Life undertakings,59.527551,Deferred tax liabilities,R0780,6,20250930
AUSTRIA,2016 Q4,Life undertakings,42.58144,Derivatives,R0790,6,20250930
AUSTRIA,2016 Q4,Life undertakings,28.05,Debts owed to credit institutions,R0800,6,20250930
AUSTRIA,2016 Q4,Life undertakings,35.70335,Financial liabilities other than debts owed to credit institutions,R0810,6,20250930
AUSTRIA,2016 Q4,Life undertakings,42.94948,Insurance & intermediaries payables,R0820,6,20250930
AUSTRIA,2016 Q4,Life undertakings,12.176236,Reinsurance payables,R0830,6,20250930
AUSTRIA,2016 Q4,Life undertakings,15.940288,"Payables (trade, not insurance)",R0840,6,20250930
AUSTRIA,2016 Q4,Life undertakings,36.679527,Subordinated liabilities,R0850,6,20250930
AUSTRIA,2016 Q4,Life undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,6,20250930
AUSTRIA,2016 Q4,Life undertakings,36.679527,Subordinated liabilities in Basic Own Funds,R0870,6,20250930
AUSTRIA,2016 Q4,Life undertakings,42.992436,"Any other liabilities, not elsewhere shown",R0880,6,20250930
AUSTRIA,2016 Q4,Life undertakings,10325.619772,Total liabilities,R0900,6,20250930
AUSTRIA,2016 Q4,Life undertakings,745.355658,Excess of assets over liabilities,R1000,6,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,,Assets,R0001,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,,Goodwill,R0010,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,,Deferred acquisition costs,R0020,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Intangible assets,R0030,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,230.80665,Deferred tax assets,R0040,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Pension benefit surplus,R0050,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,207.879515,"Property, plant & equipment held for own use",R0060,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,20248.091335,Investments (other than assets held for index-linked and unit-linked contracts),R0070,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,662.733791,Property (other than for own use),R0080,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,16704.93932,"Holdings in related undertakings, including participations",R0090,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,109.979149,Equities,R0100,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,18.204671,Equities - listed,R0110,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,91.774478,Equities - unlisted,R0120,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2036.401273,Bonds,R0130,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,418.459574,Government Bonds,R0140,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,1603.549566,Corporate Bonds,R0150,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,14.182343,Structured notes,R0160,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.20979,Collateralised securities,R0170,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,596.005533,Collective Investments Undertakings,R0180,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,8.354473,Derivatives,R0190,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,129.677772,Deposits other than cash equivalents,R0200,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2.4e-05,Other investments,R0210,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Assets held for index-linked and unit-linked contracts,R0220,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,1342.141905,Loans and mortgages,R0230,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Loans on policies,R0240,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.022891,Loans and mortgages to individuals,R0250,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,1342.119014,Other loans and mortgages,R0260,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,621.239607,Reinsurance recoverables from:,R0270,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,512.456923,Non-life and health similar to non-life,R0280,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,493.547184,Non-life excluding health,R0290,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,18.909729,Health similar to non-life,R0300,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,108.782694,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,4.85444,Health similar to life,R0320,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,103.928254,Life excluding health and index-linked and unit-linked,R0330,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Life index-linked and unit-linked,R0340,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,1371.704337,Deposits to cedants,R0350,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,125.539609,Insurance and intermediaries receivables,R0360,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,402.017053,Reinsurance receivables,R0370,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,835.94649,"Receivables (trade, not insurance)",R0380,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,5.90148,Own shares (held directly),R0390,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,555.360745,Cash and cash equivalents,R0410,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,108.353409,"Any other assets, not elsewhere shown",R0420,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,26054.982135,Total assets,R0500,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,,Liabilities,R0501,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2997.003684,Technical provisions – non-life,R0510,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2713.763728,Technical provisions – non-life (excluding health),R0520,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0530,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2524.223288,Best Estimate,R0540,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,189.54044,Risk margin,R0550,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,283.239945,Technical provisions - health (similar to non-life),R0560,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0570,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,266.647859,Best Estimate,R0580,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,16.592086,Risk margin,R0590,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,776.669593,Technical provisions - life (excluding index-linked and unit-linked),R0600,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,157.82431,Technical provisions - health (similar to life),R0610,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0620,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,113.63472,Best Estimate,R0630,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,44.18959,Risk margin,R0640,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,618.845283,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0660,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,582.216609,Best Estimate,R0670,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,36.628674,Risk margin,R0680,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,38.02243,Technical provisions – index-linked and unit-linked,R0690,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0700,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,36.654102,Best Estimate,R0710,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,1.368328,Risk margin,R0720,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,,Other technical provisions,R0730,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,19.883448,Contingent liabilities,R0740,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,269.399582,Provisions other than technical provisions,R0750,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,1196.387296,Pension benefit obligations,R0760,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,206.54831,Deposits from reinsurers,R0770,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,365.475969,Deferred tax liabilities,R0780,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,3.667563,Derivatives,R0790,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,6.509647,Debts owed to credit institutions,R0800,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,375.199541,Financial liabilities other than debts owed to credit institutions,R0810,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,112.134214,Insurance & intermediaries payables,R0820,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,67.230604,Reinsurance payables,R0830,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,841.286563,"Payables (trade, not insurance)",R0840,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2307.048296,Subordinated liabilities,R0850,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,260.855371,Subordinated liabilities not in Basic Own Funds,R0860,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,2046.192925,Subordinated liabilities in Basic Own Funds,R0870,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,126.04712,"Any other liabilities, not elsewhere shown",R0880,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,9708.513848,Total liabilities,R0900,15,20250930
AUSTRIA,2016 Q4,Non-Life undertakings,16346.468286,Excess of assets over liabilities,R1000,15,20250930
AUSTRIA,2016 Q4,Other undertakings,,Assets,R0001,17,20250930
AUSTRIA,2016 Q4,Other undertakings,,Goodwill,R0010,17,20250930
AUSTRIA,2016 Q4,Other undertakings,,Deferred acquisition costs,R0020,17,20250930
AUSTRIA,2016 Q4,Other undertakings,0.0,Intangible assets,R0030,17,20250930
AUSTRIA,2016 Q4,Other undertakings,1004.526736,Deferred tax assets,R0040,17,20250930
AUSTRIA,2016 Q4,Other undertakings,48.256793,Pension benefit surplus,R0050,17,20250930
AUSTRIA,2016 Q4,Other undertakings,762.470599,"Property, plant & equipment held for own use",R0060,17,20250930
AUSTRIA,2016 Q4,Other undertakings,75639.023932,Investments (other than assets held for index-linked and unit-linked contracts),R0070,17,20250930
AUSTRIA,2016 Q4,Other undertakings,6410.17994,Property (other than for own use),R0080,17,20250930
AUSTRIA,2016 Q4,Other undertakings,7538.563606,"Holdings in related undertakings, including participations",R0090,17,20250930
AUSTRIA,2016 Q4,Other undertakings,1007.310322,Equities,R0100,17,20250930
AUSTRIA,2016 Q4,Other undertakings,499.251818,Equities - listed,R0110,17,20250930
AUSTRIA,2016 Q4,Other undertakings,508.058504,Equities - unlisted,R0120,17,20250930
AUSTRIA,2016 Q4,Other undertakings,46726.644192,Bonds,R0130,17,20250930
AUSTRIA,2016 Q4,Other undertakings,22282.560716,Government Bonds,R0140,17,20250930
AUSTRIA,2016 Q4,Other undertakings,22403.545293,Corporate Bonds,R0150,17,20250930
AUSTRIA,2016 Q4,Other undertakings,1929.7228,Structured notes,R0160,17,20250930
AUSTRIA,2016 Q4,Other undertakings,110.815383,Collateralised securities,R0170,17,20250930
AUSTRIA,2016 Q4,Other undertakings,13262.736235,Collective Investments Undertakings,R0180,17,20250930
AUSTRIA,2016 Q4,Other undertakings,60.924707,Derivatives,R0190,17,20250930
AUSTRIA,2016 Q4,Other undertakings,632.654104,Deposits other than cash equivalents,R0200,17,20250930
AUSTRIA,2016 Q4,Other undertakings,0.010826,Other investments,R0210,17,20250930
AUSTRIA,2016 Q4,Other undertakings,15966.062917,Assets held for index-linked and unit-linked contracts,R0220,17,20250930
AUSTRIA,2016 Q4,Other undertakings,3167.080839,Loans and mortgages,R0230,17,20250930
AUSTRIA,2016 Q4,Other undertakings,44.678524,Loans on policies,R0240,17,20250930
AUSTRIA,2016 Q4,Other undertakings,129.13775,Loans and mortgages to individuals,R0250,17,20250930
AUSTRIA,2016 Q4,Other undertakings,2993.264564,Other loans and mortgages,R0260,17,20250930
AUSTRIA,2016 Q4,Other undertakings,2854.681754,Reinsurance recoverables from:,R0270,17,20250930
AUSTRIA,2016 Q4,Other undertakings,2071.540702,Non-life and health similar to non-life,R0280,17,20250930
AUSTRIA,2016 Q4,Other undertakings,1806.65603,Non-life excluding health,R0290,17,20250930
AUSTRIA,2016 Q4,Other undertakings,264.884672,Health similar to non-life,R0300,17,20250930
AUSTRIA,2016 Q4,Other undertakings,498.014849,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,17,20250930
AUSTRIA,2016 Q4,Other undertakings,-11.213057,Health similar to life,R0320,17,20250930
AUSTRIA,2016 Q4,Other undertakings,509.227906,Life excluding health and index-linked and unit-linked,R0330,17,20250930
AUSTRIA,2016 Q4,Other undertakings,285.126203,Life index-linked and unit-linked,R0340,17,20250930
AUSTRIA,2016 Q4,Other undertakings,5.375988,Deposits to cedants,R0350,17,20250930
AUSTRIA,2016 Q4,Other undertakings,514.191582,Insurance and intermediaries receivables,R0360,17,20250930
AUSTRIA,2016 Q4,Other undertakings,192.996071,Reinsurance receivables,R0370,17,20250930
AUSTRIA,2016 Q4,Other undertakings,436.493867,"Receivables (trade, not insurance)",R0380,17,20250930
AUSTRIA,2016 Q4,Other undertakings,8.748641,Own shares (held directly),R0390,17,20250930
AUSTRIA,2016 Q4,Other undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,17,20250930
AUSTRIA,2016 Q4,Other undertakings,1514.408036,Cash and cash equivalents,R0410,17,20250930
AUSTRIA,2016 Q4,Other undertakings,167.542294,"Any other assets, not elsewhere shown",R0420,17,20250930
AUSTRIA,2016 Q4,Other undertakings,102281.860049,Total assets,R0500,17,20250930
AUSTRIA,2016 Q4,Other undertakings,,Liabilities,R0501,17,20250930
AUSTRIA,2016 Q4,Other undertakings,5873.718496,Technical provisions – non-life,R0510,17,20250930
AUSTRIA,2016 Q4,Other undertakings,5365.908639,Technical provisions – non-life (excluding health),R0520,17,20250930
AUSTRIA,2016 Q4,Other undertakings,12.9065,Technical provisions calculated as a whole,R0530,17,20250930
